Site ID,Channel,Campaign Name,Country,Spend,Installs,IPM,CPI,D1 Total Revenue,D3 Total Revenue,D7 IAP Revenue,,D1 Total ROAS,D3 Total ROAS,D7 Total ROAS
255079,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
255397,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
265851,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
282465,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
287953,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
288459,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
82697,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
82853,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
142883,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
163405,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
175145,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
181597,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
182651,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
196365,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
206111,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
268159,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
283997,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
288039,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
289427,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
155355,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
172669,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
175537,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
192157,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
204339,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
270443,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
276045,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
279037,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
281229,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
285045,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
287489,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
289731,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
290137,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
118349,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
197561,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
197899,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
274649,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
278025,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
283999,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
286519,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
290023,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
149761,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
188083,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
212785,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
239619,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
252969,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
255399,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
283025,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
283603,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
287097,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
290123,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
150333,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
220657,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
281123,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
284903,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
288215,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
289905,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
182127,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
185711,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
278367,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
291247,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
109197,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
152067,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
203651,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
283041,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
284421,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
284651,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
288229,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
288639,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
152055,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
179245,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
219479,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
244161,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
284341,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
288999,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
291145,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
115457,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
117119,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
142119,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
155679,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
215877,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
285851,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
288259,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
147641,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
112341,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
253129,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
177041,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
255437,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
153637,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
232077,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
287981,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
288189,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
281055,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
194853,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
272227,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
284119,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
288813,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
290315,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
290771,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
291073,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
201931,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
236223,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
281645,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
285189,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
267079,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
293251,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
279539,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
284679,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
287219,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
291143,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
212331,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
226991,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
243499,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
269745,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
279429,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
285997,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
101517,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
291559,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
103309,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
104473,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
105349,IronSource,nk_a16_is_01,BR,0,2,0,0,0.16,0.37,0.4,0,0,0,0
105349,IronSource,nk_a16_is_01,CA,0,2,0,0,0.04,0.07,0.08,0,0,0,0
105349,IronSource,nk_a16_is_01,DE,0,0,0,0,0,0,0,0,0,0,0
105349,IronSource,nk_a16_is_01,FR,0,0,0,0,0,0,0,0,0,0,0
105349,IronSource,nk_a16_is_01,MY,0,1,0,0,0.25,0.3,0.3,0,0,0,0
105349,IronSource,nk_a16_is_01,NL,0,3,0,0,0.8,1.06,1.06,0,0,0,0
105349,IronSource,nk_a16_is_01,PL,0,0,0,0,0,0,0,0,0,0,0
105349,IronSource,nk_a16_is_01,PR,0,0,0,0,0,0,0,0,0,0,0
105349,IronSource,nk_a16_is_01,UA,0,3,0,0,0.11,0.21,0.22,0,0,0,0
108315,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
109003,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
109651,IronSource,nk_a16_is_01,BR,0,1,0,0,0.01,0.15,10.21,0,0,0,0
110425,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
113551,IronSource,nk_a16_is_01,CN,0,1,0,0,0.07,0.23,0.28,0,0,0,0
113551,IronSource,nk_a16_is_01,DE,0,0,0,0,0,0,0,0,0,0,0
113551,IronSource,nk_a16_is_01,MX,0,0,0,0,0,0,0,0,0,0,0
113551,IronSource,nk_a16_is_01,NZ,0,1,0,0,0.02,0.03,0.03,0,0,0,0
120481,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
121637,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
125137,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
126921,IronSource,nk_a16_is_01,BR,0,1,0,0,0.06,0.09,0.1,0,0,0,0
127073,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
127129,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
127433,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
132317,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
133111,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
134739,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
136429,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
136715,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
137673,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
139263,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
139269,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
139287,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
139923,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
140861,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
142237,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
142953,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
144041,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
144487,IronSource,nk_a16_is_01,CA,0,1,0,0,0.31,0.41,0.44,3.7188,0,0,0
144487,IronSource,nk_a16_is_01,IM,0,0,0,0,0,0,0,0,0,0,0
144487,IronSource,nk_a16_is_01,NL,0,0,0,0,0,0,0,0,0,0,0
144487,IronSource,nk_a16_is_01,PR,0,1,0,0,0.01,0.01,0.01,0,0,0,0
145361,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
145405,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
146133,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
147209,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
148003,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
148563,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
149015,IronSource,nk_a16_is_01,CA,0,0,0,0,0,0,0,0,0,0,0
149015,IronSource,nk_a16_is_01,PR,0,1,0,0,0.06,0.12,0.12,0,0,0,0
149493,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
150163,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
150189,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
151693,IronSource,nk_a16_is_01,BR,0,1,0,0,0,0,0,0,0,0,0
151693,IronSource,nk_a16_is_01,CA,0,1,0,0,0.01,0.04,0.05,0,0,0,0
151693,IronSource,nk_a16_is_01,CL,0,1,0,0,0,0,0,0,0,0,0
151693,IronSource,nk_a16_is_01,MX,0,0,0,0,0,0,0,0,0,0,0
153467,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
154159,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
154317,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
155341,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
156221,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
156375,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
156593,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
157083,IronSource,nk_a16_is_01,BR,0,0,0,0,0,0,0,0,0,0,0
157083,IronSource,nk_a16_is_01,CA,0,0,0,0,0,0,0,0,0,0,0
158163,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
158357,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
158609,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
158835,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
159063,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
159429,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
159703,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
160353,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
160905,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
161463,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
161859,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
162533,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
162605,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
162639,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
163079,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
163185,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
163623,IronSource,nk_a16_is_01,GB,0,0,0,0,0,0,0,0,0,0,0
163649,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
164425,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
165587,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
165815,IronSource,nk_a16_is_01,JP,0,0,0,0,0,0,0,0,0,0,0
165815,IronSource,nk_a16_is_01,PR,0,1,0,0,0,0,0,0,0,0,0
165857,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
167177,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
167781,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
169219,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
169657,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
172387,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
172539,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
173137,IronSource,nk_a16_is_01,AU,0,0,0,0,0,0,0,0,0,0,0
173137,IronSource,nk_a16_is_01,JP,0,0,0,0,0,0,0,0.693,0,0,0
173137,IronSource,nk_a16_is_01,NL,0,1,0,0,0.12,0.25,0.25,0,0,0,0
173827,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
173881,IronSource,nk_a16_is_01,IR,0,1,0,0,0.01,0.01,0.01,0,0,0,0
173881,IronSource,nk_a16_is_01,PR,0,0,0,0,0,0,0,0,0,0,0
174469,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
174951,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
176039,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
177077,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
177089,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
177355,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
177365,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
177409,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
177417,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
177787,IronSource,nk_a16_is_01,CA,0,1,0,0,0.05,0.05,0.05,0,0,0,0
177787,IronSource,nk_a16_is_01,NL,0,1,0,0,0.03,0.03,0.03,0,0,0,0
182455,IronSource,nk_a16_is_01,KY,0,0,0,0,0,0,0,0,0,0,0
182641,IronSource,nk_a16_is_01,BR,0,1,0,0,0,0,0,0,0,0,0
182641,IronSource,nk_a16_is_01,CA,0,2,0,0,0.03,0.03,0.09,0,0,0,0
182641,IronSource,nk_a16_is_01,GB,0,0,0,0,0,0,0,0,0,0,0
182641,IronSource,nk_a16_is_01,SA,0,0,0,0,0,0,0,0,0,0,0
182641,IronSource,nk_a16_is_01,UA,0,0,0,0,0,0,0,0,0,0,0
183499,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
183943,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
184619,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
184665,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
185867,IronSource,nk_a16_is_01,MX,0,0,0,0,0,0,0,0,0,0,0
186711,IronSource,nk_a16_is_01,BR,0,2,0,0,0,0,0,0,0,0,0
186711,IronSource,nk_a16_is_01,CA,0,0,0,0,0,0,0,0,0,0,0
186711,IronSource,nk_a16_is_01,NZ,0,0,0,0,0,0,0,0,0,0,0
187189,IronSource,nk_a16_is_01,UA,0,1,0,0,0,0,0,0,0,0,0
187283,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
187285,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
187929,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
187945,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
188631,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
189131,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
189133,IronSource,nk_a16_is_01,CA,0,0,0,0,0,0,0,0,0,0,0
190817,IronSource,nk_a16_is_01,CA,0,0,0,0,0,0,0,0,0,0,0
191739,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
191997,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
192003,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
192393,IronSource,nk_a16_is_01,CA,0,0,0,0,0,0,0,0.7358,0,0,0
192393,IronSource,nk_a16_is_01,JM,0,1,0,0,0,0.06,0.07,0,0,0,0
192393,IronSource,nk_a16_is_01,TR,0,1,0,0,0,0,0,0,0,0,0
193213,IronSource,nk_a16_is_01,CN,0,0,0,0,0,0,0,0,0,0,0
193213,IronSource,nk_a16_is_01,UA,0,1,0,0,0,0,0,0,0,0,0
194121,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
194341,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
194345,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
196843,IronSource,nk_a16_is_01,CA,0,0,0,0,0,0,0,0,0,0,0
196843,IronSource,nk_a16_is_01,CH,0,0,0,0,0,0,0,0,0,0,0
196843,IronSource,nk_a16_is_01,ET,0,0,0,0,0,0,0,0,0,0,0
196843,IronSource,nk_a16_is_01,GB,0,0,0,0,0,0,0,0,0,0,0
196843,IronSource,nk_a16_is_01,JM,0,0,0,0,0,0,0,0,0,0,0
196843,IronSource,nk_a16_is_01,KY,0,0,0,0,0,0,0,3.493,0,0,0
196843,IronSource,nk_a16_is_01,PR,0,0,0,0,0,0,0,0,0,0,0
196843,IronSource,nk_a16_is_01,ZA,0,0,0,0,0,0,0,0,0,0,0
197387,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
198027,IronSource,nk_a16_is_01,CA,0,1,0,0,0.01,0.01,0.01,0,0,0,0
200573,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
200627,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
201091,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
201427,IronSource,nk_a16_is_01,AU,0,1,0,0,0.05,0.06,0.06,0,0,0,0
201427,IronSource,nk_a16_is_01,BR,0,5,0,0,3.46,5.22,5.55,6.5486,0,0,0
201427,IronSource,nk_a16_is_01,CA,0,4,0,0,0.17,0.19,0.2,0,0,0,0
201427,IronSource,nk_a16_is_01,CR,0,0,0,0,0,0,0,0,0,0,0
201427,IronSource,nk_a16_is_01,DO,0,0,0,0,0,0,0,0,0,0,0
201427,IronSource,nk_a16_is_01,ID,0,1,0,0,0.02,0.1,0.1,0,0,0,0
201427,IronSource,nk_a16_is_01,IN,0,0,0,0,0,0,0,0,0,0,0
201427,IronSource,nk_a16_is_01,JM,0,1,0,0,0.03,0.09,0.09,0,0,0,0
201427,IronSource,nk_a16_is_01,JP,0,0,0,0,0,0,0,0,0,0,0
201427,IronSource,nk_a16_is_01,KR,0,0,0,0,0,0,0,0,0,0,0
201427,IronSource,nk_a16_is_01,KZ,0,0,0,0,0,0,0,0,0,0,0
201427,IronSource,nk_a16_is_01,MX,0,1,0,0,0,0,0.04,0,0,0,0
201427,IronSource,nk_a16_is_01,NL,0,1,0,0,0.05,0.16,0.2,0,0,0,0
201427,IronSource,nk_a16_is_01,SA,0,1,0,0,0,0,0,0,0,0,0
201427,IronSource,nk_a16_is_01,TW,0,1,0,0,0.04,0.04,0.04,0,0,0,0
201427,IronSource,nk_a16_is_01,UA,0,1,0,0,0,0,0,0,0,0,0
202345,IronSource,nk_a16_is_01,BR,0,2,0,0,0.02,0.02,0.02,0,0,0,0
202345,IronSource,nk_a16_is_01,CA,0,1,0,0,0.02,0.02,0.02,0,0,0,0
202345,IronSource,nk_a16_is_01,DE,0,0,0,0,0,0,0,0,0,0,0
202345,IronSource,nk_a16_is_01,GU,0,0,0,0,0,0,0,0,0,0,0
202345,IronSource,nk_a16_is_01,JO,0,1,0,0,0,0.14,0.47,0,0,0,0
202345,IronSource,nk_a16_is_01,MX,0,1,0,0,0.01,0.01,0.01,0,0,0,0
202345,IronSource,nk_a16_is_01,NL,0,1,0,0,0.07,0.22,0.22,2.772,0,0,0
202345,IronSource,nk_a16_is_01,PR,0,0,0,0,0,0,0,0,0,0,0
202345,IronSource,nk_a16_is_01,RU,0,0,0,0,0,0,0,0,0,0,0
202345,IronSource,nk_a16_is_01,SG,0,0,0,0,0,0,0,0,0,0,0
203533,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
204227,IronSource,nk_a16_is_01,JM,0,0,0,0,0,0,0,0,0,0,0
204317,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
205031,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
205179,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
205333,IronSource,nk_a16_is_01,SV,0,0,0,0,0,0,0,0,0,0,0
205333,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
206143,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
206203,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
206267,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
206291,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
206377,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
206509,IronSource,nk_a16_is_01,BR,0,2,0,0,0.03,0.05,0.05,4.186,0,0,0
206509,IronSource,nk_a16_is_01,UA,0,1,0,0,0,0,0.01,0,0,0,0
206509,IronSource,nk_a16_is_01,VI,0,1,0,0,0.02,0.02,0.04,0,0,0,0
207491,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
208225,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
208915,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
209615,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
